sales_date,order_id,product_name,category,price,quantity,total,discount,shipping_fee,total_sales,customer_name,customer_address,channel,rating,status
2025-11-09,P17120,Teh,Makanan,15000,3,45000,0,15000,60000,Taufik,Jakarta,Online - Toko Hijau,2,Failed
2025-11-09,P17121,Pembersih Lantai,Pembersih,8000,3,24000,0,10000,34000,Mira,Depok,Online - Toko Hijau,4,Returned
2025-11-09,P17122,Kopi,Makanan,25000,2,50000,0,25000,75000,Udin,Bali,Online - Toko Hijau,4,Success
2025-11-09,P17123,Pembersih Lantai,Pembersih,8000,1,8000,0,25000,33000,Vina,Medan,Offline,4,Failed
2025-11-09,P17124,Pembersih Wajah,Perawatan,12000,3,36000,0,18000,54000,Gita,Palembang,Offline,2,Returned
2025-11-09,P17125,Sabun Cuci,Pembersih,5000,2,10000,0,20000,30000,Wira,Surabaya,Offline,2,Failed
2025-11-09,P17126,Pembersih Wajah,Perawatan,12000,2,24000,0,12000,36000,Krisna,Bogor,Online - Toko Hijau,3,Success
2025-11-09,P17127,Minyak Goreng,Makanan,18000,3,54000,0,22000,76000,Tina,Makassar,Online - Toko Hijau,5,Failed
2025-11-09,P17128,Shampo,Perawatan,20000,3,60000,0,12000,72000,Iwan,Bekasi,Offline,4,Failed
2025-11-09,P17129,Pasta Gigi,Perawatan,15000,2,30000,0,10000,40000,Luki,Depok,Offline,1,Success
2025-11-09,P17130,Teh,Makanan,15000,2,30000,0,15000,45000,Bobby,Semarang,Offline,1,Success
2025-11-09,P17131,Teh,Makanan,15000,3,45000,0,18000,63000,Rian,Palembang,Online - Toko Oren,1,Pending
2025-11-09,P17132,Shampo,Perawatan,20000,2,40000,0,13000,53000,Yuni,Tangerang,Offline,5,Failed
2025-11-09,P17133,Minyak Goreng,Makanan,18000,3,54000,0,12000,66000,Wahyu,Bekasi,Online - Toko Oren,4,Returned
2025-11-09,P17134,Pembersih Wajah,Perawatan,12000,3,36000,0,18000,54000,Jamil,Yogyakarta,Offline,1,Returned
2025-11-09,P17135,Pembersih Lantai,Pembersih,8000,1,8000,0,18000,26000,Vera,Palembang,Offline,2,Returned
2025-11-09,P17136,Sabun Mandi,Pembersih,7000,3,21000,0,15000,36000,Tegar,Jakarta,Online - Toko Hijau,2,Success
2025-11-09,P17137,Pembersih Wajah,Perawatan,12000,3,36000,0,15000,51000,Cindy,Semarang,Offline,2,Failed
2025-11-09,P17138,Shampo,Perawatan,20000,2,40000,0,20000,60000,Putra,Surabaya,Offline,2,Success
2025-11-09,P17139,Kopi,Makanan,25000,2,50000,0,13000,63000,Stefan,Tangerang,Online - Toko Hijau,1,Success
2025-11-09,P17140,Teh,Makanan,15000,2,30000,0,18000,48000,Sari,Yogyakarta,Online - Toko Hijau,1,Success
2025-11-09,P17141,Teh,Makanan,15000,1,15000,0,30000,45000,Indah,Samarinda,Offline,2,Pending
2025-11-09,P17142,Shampo,Perawatan,20000,2,40000,0,25000,65000,Arief,Bali,Offline,2,Failed
2025-11-09,P17143,Pembersih Wajah,Perawatan,12000,3,36000,0,15000,51000,Ika,Jakarta,Offline,4,Success
2025-11-09,P17144,Pembersih Lantai,Pembersih,8000,1,8000,0,13000,21000,Oto,Tangerang,Online - Toko Oren,3,Success
2025-11-09,P17145,Kopi,Makanan,25000,2,50000,0,18000,68000,Wira,Palembang,Online - Toko Oren,2,Pending
2025-11-09,P17146,Sabun Mandi,Pembersih,7000,1,7000,0,12000,19000,Putra,Bogor,Online - Toko Oren,4,Failed
2025-11-09,P17147,Pembersih Wajah,Perawatan,12000,3,36000,0,18000,54000,Lestari,Yogyakarta,Online - Toko Hijau,1,Success
2025-11-09,P17148,Kopi,Makanan,25000,2,50000,0,20000,70000,Santi,Surabaya,Online - Toko Oren,1,Failed
2025-11-09,P17149,Pasta Gigi,Perawatan,15000,1,15000,0,13000,28000,Cindy,Tangerang,Offline,3,Failed
2025-11-09,P17150,Shampo,Perawatan,20000,2,40000,0,25000,65000,Gandhi,Medan,Online - Toko Oren,1,Returned
2025-11-09,P17151,Pembersih Lantai,Pembersih,8000,1,8000,0,20000,28000,Rudi,Malang,Online - Toko Oren,3,Returned
2025-11-09,P17152,Kopi,Makanan,25000,3,75000,0,15000,90000,Widi,Jakarta,Online - Toko Hijau,3,Pending
2025-11-09,P17153,Pasta Gigi,Perawatan,15000,3,45000,0,20000,65000,Omar,Surabaya,Online - Toko Hijau,4,Pending
2025-11-09,P17154,Sabun Cuci,Pembersih,5000,2,10000,0,20000,30000,Jamil,Surabaya,Online - Toko Oren,1,Pending
2025-11-09,P17155,Minyak Goreng,Makanan,18000,3,54000,0,30000,84000,Vera,Samarinda,Online - Toko Hijau,3,Failed
2025-11-09,P17156,Deterjen,Pembersih,10000,2,20000,0,25000,45000,Juli,Medan,Offline,2,Pending
2025-11-09,P17157,Teh,Makanan,15000,3,45000,0,18000,63000,Zara,Palembang,Online - Toko Oren,2,Failed
2025-11-09,P17158,Shampo,Perawatan,20000,1,20000,0,0,20000,Wira,Bandung,Offline,1,Returned
2025-11-09,P17159,Pembersih Lantai,Pembersih,8000,2,16000,0,15000,31000,Krisna,Semarang,Online - Toko Oren,3,Success
2025-11-09,P17160,Deterjen,Pembersih,10000,3,30000,0,20000,50000,Nanda,Surabaya,Online - Toko Oren,3,Returned
2025-11-09,P17161,Teh,Makanan,15000,3,45000,0,25000,70000,Krisna,Bali,Offline,5,Success
2025-11-10,P17162,Sabun Mandi,Pembersih,7000,2,14000,0,18000,32000,Dina,Yogyakarta,Offline,4,Failed
2025-11-10,P17163,Sabun Mandi,Pembersih,7000,1,7000,0,20000,27000,Yusuf,Malang,Online - Toko Oren,2,Returned
2025-11-10,P17164,Deterjen,Pembersih,10000,3,30000,0,20000,50000,Zara,Surabaya,Online - Toko Hijau,4,Failed
2025-11-10,P17165,Teh,Makanan,15000,1,15000,0,12000,27000,Kiki,Bekasi,Offline,3,Success
2025-11-10,P17166,Shampo,Perawatan,20000,1,20000,0,12000,32000,Vira,Bogor,Online - Toko Oren,3,Pending
2025-11-10,P17167,Pasta Gigi,Perawatan,15000,2,30000,0,0,30000,Ulya,Bandung,Online - Toko Hijau,4,Pending
2025-11-10,P17168,Pembersih Wajah,Perawatan,12000,1,12000,0,25000,37000,Indah,Bali,Online - Toko Oren,1,Pending
2025-11-10,P17169,Shampo,Perawatan,20000,3,60000,0,0,60000,Juli,Bandung,Online - Toko Oren,4,Returned
2025-11-10,P17170,Pasta Gigi,Perawatan,15000,3,45000,0,18000,63000,Fiona,Palembang,Online - Toko Hijau,4,Failed
2025-11-10,P17171,Shampo,Perawatan,20000,2,40000,0,18000,58000,Arief,Palembang,Offline,2,Returned
2025-11-10,P17172,Shampo,Perawatan,20000,3,60000,0,13000,73000,Taufik,Tangerang,Online - Toko Hijau,4,Returned
2025-11-10,P17173,Pembersih Wajah,Perawatan,12000,1,12000,0,20000,32000,Herry,Surabaya,Offline,3,Returned
2025-11-10,P17174,Teh,Makanan,15000,1,15000,0,25000,40000,Rina,Medan,Offline,2,Success
2025-11-10,P17175,Shampo,Perawatan,20000,3,60000,0,18000,78000,Omar,Palembang,Online - Toko Oren,2,Pending
2025-11-10,P17176,Shampo,Perawatan,20000,1,20000,0,15000,35000,Citra,Semarang,Online - Toko Hijau,4,Returned
2025-11-10,P17177,Sabun Mandi,Pembersih,7000,2,14000,0,18000,32000,Farhan,Yogyakarta,Online - Toko Oren,1,Returned
2025-11-10,P17178,Shampo,Perawatan,20000,3,60000,0,15000,75000,Gina,Jakarta,Online - Toko Oren,5,Success
2025-11-10,P17179,Kopi,Makanan,25000,2,50000,0,25000,75000,Umar,Medan,Offline,5,Failed
2025-11-10,P17180,Minyak Goreng,Makanan,18000,3,54000,0,12000,66000,Anisa,Bogor,Online - Toko Hijau,4,Returned
2025-11-10,P17181,Minyak Goreng,Makanan,18000,2,36000,0,30000,66000,Gina,Samarinda,Online - Toko Oren,3,Success
2025-11-10,P17182,Deterjen,Pembersih,10000,1,10000,0,15000,25000,Juli,Jakarta,Online - Toko Hijau,3,Pending
2025-11-10,P17183,Shampo,Perawatan,20000,2,40000,0,25000,65000,Bintang,Bali,Online - Toko Oren,5,Success
2025-11-10,P17184,Shampo,Perawatan,20000,2,40000,0,18000,58000,Putri,Yogyakarta,Online - Toko Oren,2,Success
2025-11-10,P17185,Shampo,Perawatan,20000,1,20000,0,15000,35000,Tegar,Jakarta,Online - Toko Oren,4,Success
2025-11-10,P17186,Kopi,Makanan,25000,1,25000,0,15000,40000,Chandra,Jakarta,Online - Toko Hijau,3,Returned
2025-11-10,P17187,Shampo,Perawatan,20000,1,20000,0,0,20000,Beni,Bandung,Offline,1,Failed
2025-11-10,P17188,Shampo,Perawatan,20000,3,60000,0,18000,78000,Wahyu,Yogyakarta,Offline,3,Failed
2025-11-10,P17189,Minyak Goreng,Makanan,18000,1,18000,0,25000,43000,Wahyu,Bali,Online - Toko Oren,5,Pending
2025-11-10,P17190,Kopi,Makanan,25000,3,75000,0,20000,95000,Gandhi,Malang,Online - Toko Hijau,3,Failed
2025-11-10,P17191,Sabun Cuci,Pembersih,5000,3,15000,0,18000,33000,Mutiara,Palembang,Online - Toko Hijau,5,Pending
2025-11-10,P17192,Pembersih Wajah,Perawatan,12000,3,36000,0,30000,66000,Zenia,Samarinda,Offline,4,Pending
2025-11-10,P17193,Deterjen,Pembersih,10000,1,10000,0,0,10000,Umi,Bandung,Offline,3,Failed
2025-11-10,P17194,Pasta Gigi,Perawatan,15000,1,15000,0,12000,27000,Mira,Bekasi,Online - Toko Hijau,4,Pending
2025-11-10,P17195,Sabun Mandi,Pembersih,7000,1,7000,0,12000,19000,Hendra,Bekasi,Online - Toko Hijau,3,Pending
2025-11-10,P17196,Teh,Makanan,15000,1,15000,0,18000,33000,Pandu,Yogyakarta,Offline,3,Success
2025-11-10,P17197,Pasta Gigi,Perawatan,15000,3,45000,0,25000,70000,Yuni,Medan,Online - Toko Oren,1,Success
2025-11-10,P17198,Shampo,Perawatan,20000,3,60000,0,18000,78000,Krisna,Palembang,Offline,5,Pending
2025-11-10,P17199,Pembersih Lantai,Pembersih,8000,2,16000,0,20000,36000,Aulia,Malang,Online - Toko Hijau,1,Pending
2025-11-10,P17200,Pembersih Wajah,Perawatan,12000,2,24000,0,20000,44000,Jamil,Surabaya,Online - Toko Hijau,2,Success
2025-11-10,P17201,Deterjen,Pembersih,10000,2,20000,0,0,20000,Fikri,Bandung,Online - Toko Oren,4,Returned
2025-11-10,P17202,Pembersih Lantai,Pembersih,8000,2,16000,0,25000,41000,Eli,Bali,Online - Toko Oren,1,Pending
2025-11-10,P17203,Sabun Cuci,Pembersih,5000,1,5000,0,0,5000,Krisna,Bandung,Online - Toko Oren,1,Failed
2025-11-10,P17204,Shampo,Perawatan,20000,2,40000,0,18000,58000,Vira,Palembang,Online - Toko Hijau,2,Success
2025-11-10,P17205,Sabun Cuci,Pembersih,5000,2,10000,0,20000,30000,Umar,Malang,Online - Toko Hijau,5,Success
2025-11-10,P17206,Sabun Mandi,Pembersih,7000,1,7000,0,10000,17000,Gandhi,Depok,Online - Toko Hijau,4,Returned
2025-11-10,P17207,Sabun Mandi,Pembersih,7000,3,21000,0,20000,41000,Jamil,Surabaya,Online - Toko Oren,4,Success
2025-11-10,P17208,Pembersih Lantai,Pembersih,8000,2,16000,0,20000,36000,Jamil,Malang,Offline,3,Success
2025-11-10,P17209,Pembersih Wajah,Perawatan,12000,3,36000,0,15000,51000,Vira,Semarang,Online - Toko Hijau,4,Success
2025-11-10,P17210,Sabun Mandi,Pembersih,7000,1,7000,0,25000,32000,Ika,Bali,Online - Toko Hijau,2,Success
2025-11-10,P17211,Kopi,Makanan,25000,2,50000,0,10000,60000,Nanda,Depok,Online - Toko Hijau,5,Returned
2025-11-10,P17212,Teh,Makanan,15000,1,15000,0,30000,45000,Aulia,Samarinda,Online - Toko Hijau,2,Pending
2025-11-10,P17213,Pasta Gigi,Perawatan,15000,3,45000,0,0,45000,Chandra,Bandung,Online - Toko Hijau,5,Success
2025-11-10,P17214,Minyak Goreng,Makanan,18000,1,18000,0,13000,31000,Iwan,Tangerang,Online - Toko Oren,3,Failed
2025-11-10,P17215,Deterjen,Pembersih,10000,3,30000,0,13000,43000,Sari,Tangerang,Online - Toko Oren,5,Failed
2025-11-10,P17216,Sabun Mandi,Pembersih,7000,1,7000,0,15000,22000,Nia,Jakarta,Online - Toko Oren,5,Success
2025-11-10,P17217,Kopi,Makanan,25000,3,75000,0,20000,95000,Gilang,Malang,Online - Toko Hijau,1,Success
2025-11-10,P17218,Deterjen,Pembersih,10000,2,20000,0,20000,40000,Wira,Malang,Online - Toko Oren,4,Pending
2025-11-11,P17219,Sabun Mandi,Pembersih,7000,1,7000,"0,15",20000,25950,Gita,Surabaya,Offline,4,Success
2025-11-11,P17220,Minyak Goreng,Makanan,18000,1,18000,"0,15",18000,33300,Gina,Yogyakarta,Online - Toko Oren,3,Returned
2025-11-11,P17221,Pasta Gigi,Perawatan,15000,1,15000,"0,15",18000,30750,Mira,Palembang,Online - Toko Hijau,5,Returned
2025-11-11,P17222,Shampo,Perawatan,20000,1,20000,"0,15",22000,39000,Chandra,Makassar,Offline,4,Success
2025-11-11,P17223,Sabun Mandi,Pembersih,7000,2,14000,"0,15",20000,31900,Widi,Surabaya,Online - Toko Hijau,3,Failed
2025-11-11,P17224,Pembersih Lantai,Pembersih,8000,2,16000,"0,15",12000,25600,Bintang,Bogor,Offline,5,Success
2025-11-11,P17225,Pasta Gigi,Perawatan,15000,2,30000,"0,15",18000,43500,Oki,Yogyakarta,Online - Toko Oren,2,Returned
2025-11-11,P17226,Pembersih Wajah,Perawatan,12000,1,12000,"0,15",0,10200,Oto,Bandung,Online - Toko Hijau,5,Pending
2025-11-11,P17227,Pembersih Wajah,Perawatan,12000,3,36000,"0,15",12000,42600,Hendra,Bekasi,Online - Toko Oren,3,Failed
2025-11-11,P17228,Kopi,Makanan,25000,3,75000,"0,15",30000,93750,Cahya,Samarinda,Online - Toko Hijau,5,Failed
2025-11-11,P17229,Teh,Makanan,15000,3,45000,"0,15",18000,56250,Budi,Palembang,Offline,4,Returned
2025-11-11,P17230,Sabun Mandi,Pembersih,7000,2,14000,"0,15",20000,31900,Rina,Malang,Offline,3,Pending
2025-11-11,P17231,Sabun Mandi,Pembersih,7000,1,7000,"0,15",22000,27950,Iwan,Makassar,Offline,2,Success
2025-11-11,P17232,Sabun Mandi,Pembersih,7000,2,14000,"0,15",18000,29900,Citra,Yogyakarta,Online - Toko Hijau,5,Pending
2025-11-11,P17233,Sabun Cuci,Pembersih,5000,2,10000,"0,15",18000,26500,Taufik,Yogyakarta,Online - Toko Hijau,5,Failed
2025-11-11,P17234,Pembersih Lantai,Pembersih,8000,1,8000,"0,15",13000,19800,Krisna,Tangerang,Online - Toko Hijau,1,Pending
2025-11-11,P17235,Deterjen,Pembersih,10000,3,30000,"0,15",12000,37500,Dicky,Bekasi,Online - Toko Oren,1,Success
2025-11-11,P17236,Minyak Goreng,Makanan,18000,1,18000,"0,15",15000,30300,Lia,Semarang,Online - Toko Hijau,4,Returned
2025-11-11,P17237,Deterjen,Pembersih,10000,1,10000,"0,15",0,8500,Siska,Bandung,Offline,5,Failed
2025-11-11,P17238,Pasta Gigi,Perawatan,15000,2,30000,"0,15",20000,45500,Gina,Surabaya,Offline,3,Success
2025-11-11,P17239,Minyak Goreng,Makanan,18000,3,54000,"0,15",25000,70900,Rudi,Medan,Online - Toko Hijau,1,Failed
2025-11-11,P17240,Sabun Mandi,Pembersih,7000,2,14000,"0,15",10000,21900,Eka,Depok,Offline,4,Returned
2025-11-11,P17241,Pembersih Lantai,Pembersih,8000,2,16000,"0,15",30000,43600,Hana,Samarinda,Offline,1,Failed
2025-11-11,P17242,Pasta Gigi,Perawatan,15000,1,15000,"0,15",15000,27750,Vina,Semarang,Online - Toko Oren,4,Success
2025-11-11,P17243,Teh,Makanan,15000,1,15000,"0,15",12000,24750,Rian,Bogor,Offline,4,Returned
2025-11-11,P17244,Pembersih Wajah,Perawatan,12000,3,36000,"0,15",12000,42600,Krisna,Bekasi,Offline,4,Failed
2025-11-11,P17245,Kopi,Makanan,25000,1,25000,"0,15",15000,36250,Beni,Jakarta,Online - Toko Hijau,5,Success
2025-11-11,P17246,Sabun Mandi,Pembersih,7000,1,7000,"0,15",13000,18950,Dewa,Tangerang,Online - Toko Hijau,1,Failed
2025-11-11,P17247,Minyak Goreng,Makanan,18000,2,36000,"0,15",10000,40600,Yusuf,Depok,Offline,5,Failed
2025-11-11,P17248,Pasta Gigi,Perawatan,15000,2,30000,"0,15",20000,45500,Rian,Surabaya,Online - Toko Hijau,2,Success
2025-11-11,P17249,Sabun Cuci,Pembersih,5000,2,10000,"0,15",20000,28500,Hadi,Surabaya,Online - Toko Oren,1,Failed
2025-11-11,P17250,Pasta Gigi,Perawatan,15000,1,15000,"0,15",15000,27750,Shinta,Semarang,Offline,4,Failed
2025-11-11,P17251,Shampo,Perawatan,20000,3,60000,"0,15",20000,71000,Lia,Malang,Online - Toko Hijau,4,Pending
2025-11-11,P17252,Kopi,Makanan,25000,3,75000,"0,15",12000,75750,Maya,Bekasi,Online - Toko Oren,1,Success
2025-11-11,P17253,Sabun Cuci,Pembersih,5000,1,5000,"0,15",30000,34250,Putra,Samarinda,Online - Toko Hijau,2,Pending
2025-11-11,P17254,Pembersih Lantai,Pembersih,8000,2,16000,"0,15",12000,25600,Kirana,Bekasi,Online - Toko Hijau,3,Success
2025-11-11,P17255,Pembersih Wajah,Perawatan,12000,1,12000,"0,15",20000,30200,Yusuf,Surabaya,Online - Toko Hijau,3,Returned
2025-11-11,P17256,Minyak Goreng,Makanan,18000,1,18000,"0,15",15000,30300,Deni,Semarang,Offline,1,Failed
2025-11-11,P17257,Minyak Goreng,Makanan,18000,2,36000,"0,15",22000,52600,Fiona,Makassar,Online - Toko Hijau,5,Returned
2025-11-11,P17258,Shampo,Perawatan,20000,2,40000,"0,15",15000,49000,Bintang,Jakarta,Online - Toko Hijau,1,Failed
2025-11-11,P17259,Sabun Mandi,Pembersih,7000,1,7000,"0,15",18000,23950,Hana,Palembang,Offline,2,Failed
2025-11-11,P17260,Sabun Cuci,Pembersih,5000,3,15000,"0,15",13000,25750,Rudi,Tangerang,Online - Toko Hijau,1,Returned
2025-11-11,P17261,Deterjen,Pembersih,10000,2,20000,"0,15",13000,30000,Nadia,Tangerang,Online - Toko Hijau,3,Failed
2025-11-11,P17262,Pembersih Wajah,Perawatan,12000,1,12000,"0,15",22000,32200,Gita,Makassar,Offline,5,Success
2025-11-11,P17263,Deterjen,Pembersih,10000,3,30000,"0,15",12000,37500,Eka,Bogor,Online - Toko Oren,4,Returned
2025-11-11,P17264,Deterjen,Pembersih,10000,1,10000,"0,15",15000,23500,Yusra,Jakarta,Online - Toko Oren,1,Success
2025-11-11,P17265,Sabun Cuci,Pembersih,5000,3,15000,"0,15",15000,27750,Eli,Jakarta,Online - Toko Hijau,2,Success
2025-11-11,P17266,Pembersih Wajah,Perawatan,12000,3,36000,"0,15",0,30600,Fiona,Bandung,Online - Toko Hijau,5,Success
2025-11-11,P17267,Sabun Cuci,Pembersih,5000,2,10000,"0,15",12000,20500,Wira,Bekasi,Online - Toko Hijau,4,Success
2025-11-11,P17268,Deterjen,Pembersih,10000,3,30000,"0,15",10000,35500,Vina,Depok,Offline,3,Pending
2025-11-11,P17269,Sabun Cuci,Pembersih,5000,1,5000,"0,15",12000,16250,Nia,Bekasi,Online - Toko Hijau,2,Pending
2025-11-11,P17270,Pembersih Lantai,Pembersih,8000,1,8000,"0,15",20000,26800,Kirana,Malang,Online - Toko Hijau,2,Returned
2025-11-11,P17271,Kopi,Makanan,25000,3,75000,"0,15",18000,81750,Udin,Palembang,Offline,1,Success
2025-11-11,P17272,Minyak Goreng,Makanan,18000,1,18000,"0,15",15000,30300,Andi,Jakarta,Online - Toko Hijau,5,Success
2025-11-11,P17273,Minyak Goreng,Makanan,18000,3,54000,"0,15",25000,70900,Chandra,Medan,Online - Toko Oren,1,Returned
2025-11-11,P17274,Kopi,Makanan,25000,1,25000,"0,15",18000,39250,Irma,Yogyakarta,Offline,2,Pending
2025-11-11,P17275,Teh,Makanan,15000,2,30000,"0,15",12000,37500,Umi,Bogor,Online - Toko Hijau,4,Returned
2025-11-11,P17276,Sabun Mandi,Pembersih,7000,1,7000,"0,15",0,5950,Udin,Bandung,Online - Toko Hijau,1,Returned
2025-11-11,P17277,Shampo,Perawatan,20000,1,20000,"0,15",15000,32000,Tina,Semarang,Offline,1,Pending
2025-11-12,P17278,Pasta Gigi,Perawatan,15000,2,30000,0,18000,48000,Zara,Palembang,Offline,4,Pending
2025-11-12,P17279,Deterjen,Pembersih,10000,1,10000,0,30000,40000,Umar,Samarinda,Online - Toko Oren,2,Failed
2025-11-12,P17280,Pembersih Lantai,Pembersih,8000,2,16000,0,20000,36000,Yusuf,Malang,Online - Toko Hijau,1,Failed
2025-11-12,P17281,Pasta Gigi,Perawatan,15000,2,30000,0,10000,40000,Lestari,Depok,Offline,4,Returned
2025-11-12,P17282,Teh,Makanan,15000,1,15000,0,15000,30000,Yusuf,Semarang,Online - Toko Hijau,1,Pending
2025-11-12,P17283,Pembersih Wajah,Perawatan,12000,1,12000,0,12000,24000,Putri,Bekasi,Online - Toko Hijau,4,Pending
2025-11-12,P17284,Pembersih Wajah,Perawatan,12000,1,12000,0,15000,27000,Joko,Jakarta,Online - Toko Hijau,3,Returned
2025-11-12,P17285,Sabun Mandi,Pembersih,7000,2,14000,0,13000,27000,Bintang,Tangerang,Offline,4,Failed
2025-11-12,P17286,Pembersih Wajah,Perawatan,12000,1,12000,0,12000,24000,Rina,Bogor,Online - Toko Hijau,4,Pending
2025-11-12,P17287,Pembersih Wajah,Perawatan,12000,3,36000,0,22000,58000,Omar,Makassar,Offline,3,Returned
2025-11-12,P17288,Teh,Makanan,15000,2,30000,0,18000,48000,Zara,Yogyakarta,Online - Toko Hijau,5,Pending
2025-11-12,P17289,Sabun Cuci,Pembersih,5000,3,15000,0,22000,37000,Hendra,Makassar,Online - Toko Hijau,4,Success
2025-11-12,P17290,Pembersih Wajah,Perawatan,12000,3,36000,0,18000,54000,Omar,Yogyakarta,Online - Toko Oren,2,Pending
2025-11-12,P17291,Deterjen,Pembersih,10000,2,20000,0,18000,38000,Lia,Palembang,Online - Toko Oren,4,Returned
2025-11-12,P17292,Pasta Gigi,Perawatan,15000,3,45000,0,12000,57000,Siska,Bekasi,Online - Toko Oren,5,Success
2025-11-12,P17293,Kopi,Makanan,25000,2,50000,0,0,50000,Zara,Bandung,Online - Toko Hijau,5,Returned
2025-11-12,P17294,Sabun Mandi,Pembersih,7000,3,21000,0,30000,51000,Widi,Samarinda,Online - Toko Oren,5,Success
2025-11-12,P17295,Shampo,Perawatan,20000,3,60000,0,15000,75000,Shinta,Jakarta,Offline,3,Success
2025-11-12,P17296,Minyak Goreng,Makanan,18000,3,54000,0,18000,72000,Nia,Yogyakarta,Online - Toko Oren,3,Pending
2025-11-12,P17297,Kopi,Makanan,25000,2,50000,0,18000,68000,Rudi,Yogyakarta,Offline,5,Returned
2025-11-12,P17298,Teh,Makanan,15000,2,30000,0,18000,48000,Lestari,Palembang,Offline,2,Failed
2025-11-12,P17299,Teh,Makanan,15000,1,15000,0,12000,27000,Arief,Bogor,Online - Toko Hijau,1,Returned
2025-11-12,P17300,Sabun Mandi,Pembersih,7000,3,21000,0,15000,36000,Chandra,Jakarta,Online - Toko Oren,3,Returned
2025-11-12,P17301,Teh,Makanan,15000,1,15000,0,22000,37000,Santi,Makassar,Online - Toko Hijau,5,Success
2025-11-12,P17302,Sabun Cuci,Pembersih,5000,3,15000,0,12000,27000,Wahyu,Bekasi,Online - Toko Hijau,1,Failed
2025-11-12,P17303,Kopi,Makanan,25000,2,50000,0,12000,62000,Dewa,Bekasi,Online - Toko Oren,5,Success
2025-11-12,P17304,Shampo,Perawatan,20000,1,20000,0,18000,38000,Gita,Yogyakarta,Offline,5,Failed
2025-11-12,P17305,Sabun Cuci,Pembersih,5000,2,10000,0,22000,32000,Juli,Makassar,Offline,1,Pending
2025-11-12,P17306,Pasta Gigi,Perawatan,15000,3,45000,0,18000,63000,Hendra,Yogyakarta,Offline,3,Returned
2025-11-12,P17307,Pembersih Lantai,Pembersih,8000,1,8000,0,18000,26000,Indah,Palembang,Offline,5,Returned
2025-11-12,P17308,Pembersih Lantai,Pembersih,8000,1,8000,0,22000,30000,Chandra,Makassar,Online - Toko Hijau,4,Pending
2025-11-12,P17309,Pembersih Lantai,Pembersih,8000,3,24000,0,18000,42000,Chandra,Yogyakarta,Online - Toko Oren,3,Pending
2025-11-12,P17310,Pasta Gigi,Perawatan,15000,1,15000,0,18000,33000,Eka,Palembang,Offline,1,Pending
2025-11-12,P17311,Teh,Makanan,15000,3,45000,0,10000,55000,Rian,Depok,Online - Toko Oren,5,Pending
2025-11-12,P17312,Pembersih Wajah,Perawatan,12000,3,36000,0,10000,46000,Rudi,Depok,Online - Toko Hijau,4,Pending
2025-11-12,P17313,Kopi,Makanan,25000,3,75000,0,12000,87000,Jamil,Bogor,Online - Toko Hijau,2,Returned
2025-11-12,P17314,Shampo,Perawatan,20000,2,40000,0,22000,62000,Widi,Makassar,Offline,4,Success
2025-11-12,P17315,Shampo,Perawatan,20000,2,40000,0,15000,55000,Chandra,Jakarta,Offline,1,Pending
2025-11-12,P17316,Shampo,Perawatan,20000,1,20000,0,25000,45000,Omar,Bali,Offline,3,Pending
2025-11-12,P17317,Teh,Makanan,15000,1,15000,0,15000,30000,Juli,Jakarta,Online - Toko Oren,3,Returned
2025-11-12,P17318,Sabun Mandi,Pembersih,7000,3,21000,0,18000,39000,Chandra,Palembang,Online - Toko Hijau,1,Pending
2025-11-12,P17319,Shampo,Perawatan,20000,2,40000,0,13000,53000,Joko,Tangerang,Online - Toko Oren,5,Pending
2025-11-12,P17320,Kopi,Makanan,25000,1,25000,0,13000,38000,Eli,Tangerang,Online - Toko Oren,2,Returned
2025-11-12,P17321,Pembersih Wajah,Perawatan,12000,3,36000,0,25000,61000,Fadli,Bali,Offline,4,Returned
2025-11-12,P17322,Teh,Makanan,15000,3,45000,0,20000,65000,Oki,Malang,Online - Toko Oren,5,Success
2025-11-12,P17323,Kopi,Makanan,25000,2,50000,0,13000,63000,Hana,Tangerang,Offline,5,Success
2025-11-12,P17324,Pembersih Wajah,Perawatan,12000,3,36000,0,10000,46000,Pandu,Depok,Online - Toko Oren,1,Pending
2025-11-12,P17325,Teh,Makanan,15000,1,15000,0,22000,37000,Chandra,Makassar,Online - Toko Hijau,1,Failed
